207,,INV20170400512,2017-04-25 18:53:56,,,,1,D-0195-BLUE,,S,1,
208,,INV20170400514,2017-04-25 20:26:45,,,,1,D-0216-BLACK,,M,1,
208,,INV20170400514,2017-04-25 20:26:45,,,,2,D-0223-BLACK,,M,1,
209,,INV20170400515,2017-04-25 20:41:32,,,,1,T-0124-GREEN,,---,1,
210,,INV20170400517,2017-04-25 20:47:21,,,,1,D-0150-BLACK,,S,1,
211,,INV20170400518,2017-04-25 20:52:37,,,,1,D-0150-WHITE,,S,1,
212,,INV20170400519,2017-04-25 20:55:08,,,,1,T-0225-MINT,,---,1,
213,,INV20170400526,2017-04-26 12:04:21,,,,1,T-0226-WHITE,,M,1,
214,,INV20170400529,2017-04-26 12:53:11,,,,1,D-0150-BLACK,,M,1,
214,,INV20170400529,2017-04-26 12:53:11,,,,2,D-0183-BLACK,,M,1,
214,,INV20170400529,2017-04-26 12:53:11,,,,3,D-0223-BLACK,,S,1,
215,,INV20170400530,2017-04-26 13:57:23,,,,1,D-0216-BLACK,,S,1,
216,,INV20170400535,2017-04-26 14:47:41,,,,1,D-0213-NAVY,,S,1,
217,,INV20170400538,2017-04-26 18:03:21,,,,1,D-0223-BLACK,,M,-1,
218,,INV20170400539,2017-04-26 18:04:42,,,,1,D-0213-BEIGE,,M,1,
219,,INV20170400540,2017-04-26 18:14:15,,,,1,D-0230-BLUE GREY,,M,1,
219,,INV20170400540,2017-04-26 18:14:15,,,,2,SK-0206-NAVY,,M,1,
219,,INV20170400540,2017-04-26 18:14:15,,,,3,T-0193-NAVY,,M,1,
220,,INV20170400541,2017-04-26 18:14:42,,,,1,D-0216-BLACK,,M,1,
221,,INV20170400542,2017-04-26 18:27:24,,,,1,T-0193-NAVY,,M,1,
222,,INV20170400543,2017-04-26 18:53:41,,,,1,T-0189-WHITE,,---,1,
223,,INV20170400544,2017-04-26 20:38:35,,,,1,SK-0206-NAVY,,S,1,
223,,INV20170400544,2017-04-26 20:38:35,,,,2,SK-0218-DARK GREY,,M,1,
223,,INV20170400544,2017-04-26 20:38:35,,,,3,T-0193-WHITE,,S,1,
224,,INV20170400553,2017-04-27 12:51:01,,,,1,D-0216-WHITE,,M,1,
224,,INV20170400553,2017-04-27 12:51:01,,,,2,D-0217-WHITE,,M,1,
225,,INV20170400554,2017-04-27 16:13:45,,,,1,D-0216-BLACK,,M,1,
226,,INV20170400559,2017-04-27 18:31:34,,,,1,D-0230-BLUE GREY,,M,1,
227,,INV20170400560,2017-04-27 18:35:42,,,,1,D-0204-BLUE GREY,,M,1,
228,,INV20170400561,2017-04-27 19:12:36,,,,1,D-0223-BLACK,,M,1,
229,,INV20170400564,2017-04-27 20:00:57,,,,1,D-0217-BLACK,,S,1,
230,,INV20170400565,2017-04-27 20:12:05,,,,1,T-0226-BLACK,,M,1,
231,,INV20170400566,2017-04-27 20:13:00,,,,1,T-0124-NUDE PINK,,---,1,
232,,INV20170400570,2017-04-27 20:58:33,,,,1,D-224-NAVY,,S,1,
233,,INV20170400582,2017-04-28 12:57:44,,,,1,D-0216-NUDE PINK,,M,1,
233,,INV20170400582,2017-04-28 12:57:44,,,,2,SK-0206-NAVY,,L,1,
233,,INV20170400582,2017-04-28 12:57:44,,,,3,T-0189-WHITE,,---,1,
234,,INV20170400583,2017-04-28 13:31:19,,,,1,D-0230-BLUE GREY,,S,1,
235,,INV20170400584,2017-04-28 13:54:14,,,,1,T-0193-WHITE,,S,1,
236,,INV20170400585,2017-04-28 13:55:41,,,,1,D-0231-BLACK,,M,1,
237,,INV20170400586,2017-04-28 14:10:42,,,,1,D-0223-GREY,,M,1,
238,,INV20170400587,2017-04-28 14:49:21,,,,1,SK-0207-NAVY,,S,1,
239,,INV20170400591,2017-04-28 18:11:48,,,,1,T-0110-WHITE,,---,1,
239,,INV20170400591,2017-04-28 18:11:48,,,,2,T-0124-BLACK,,---,1,
240,,INV20170400593,2017-04-28 18:34:58,,,,1,T-0215-BLACK,,---,1,
241,,INV20170400601,2017-04-28 20:08:01,,,,1,T-0228-BLACK,,M,1,
242,,INV20170400607,2017-04-28 20:44:22,,,,1,SK-0238-GREY,,M,1,
242,,INV20170400607,2017-04-28 20:44:22,,,,2,T-0187-WHITE,,---,1,
242,,INV20170400607,2017-04-28 20:44:22,,,,3,T-0225-MINT,,---,1,
242,,INV20170400607,2017-04-28 20:44:22,,,,4,T-0237-GREY,,S,1,
243,,INV20170400633,2017-04-29 13:08:20,,,,1,SK-0228-์NUDE PINK,,S,1,
244,,INV20170400634,2017-04-29 13:15:57,,,,1,SK-0222-BLUE GREY,,M,1,
244,,INV20170400634,2017-04-29 13:15:57,,,,2,SK-0228-์NUDE PINK,,L,1,
245,,INV20170400635,2017-04-29 13:22:26,,,,1,D-0231-GREY,,S,1,
246,,INV20170400636,2017-04-29 13:28:59,,,,1,D-224-BLACK,,S,1,
247,,INV20170400638,2017-04-29 14:08:28,,,,1,D-0183-WHITE,,M,1,
248,,INV20170400639,2017-04-29 15:10:35,,,,1,D-0204-BLACK,,S,1,
248,,INV20170400639,2017-04-29 15:10:35,,,,2,D-0231-BLACK,,S,1,
248,,INV20170400639,2017-04-29 15:10:35,,,,3,T-0215-BLACK,,---,1,
249,,INV20170400640,2017-04-29 15:12:33,,,,1,D-0217-NAVY,,M,1,
249,,INV20170400640,2017-04-29 15:12:33,,,,2,T-0193-NAVY,,S,1,
249,,INV20170400640,2017-04-29 15:12:33,,,,3,T-0226-WHITE,,S,1,
250,,INV20170400641,2017-04-29 15:16:12,,,,1,SK-0206-WHITE,,L,1,
250,,INV20170400641,2017-04-29 15:16:12,,,,2,T-0212-NAVY,,---,1,
251,,INV20170400643,2017-04-29 15:32:06,,,,1,D-0183-BLACK,,S,1,
251,,INV20170400643,2017-04-29 15:32:06,,,,2,D-0223-BLACK,,S,1,
252,,INV20170400646,2017-04-29 16:18:28,,,,1,T-0212-NAVY,,---,1,
253,,INV20170400647,2017-04-29 16:21:13,,,,1,D-0220-NUDE PINK,,M,1,
254,,INV20170400648,2017-04-29 16:28:29,,,,1,D-0150-NAVY,,M,1,
255,,INV20170400649,2017-04-29 16:29:05,,,,1,D-0183-BEIGE,,M,1,
256,,INV20170400650,2017-04-29 16:33:26,,,,1,T-0110-NUDE CREAM,,---,1,
257,,INV20170400651,2017-04-29 16:37:12,,,,1,SH-0229-NAVY,,M,1,
258,,INV20170400652,2017-04-29 16:39:22,,,,1,D-0223-BLACK,,S,1,
258,,INV20170400652,2017-04-29 16:39:22,,,,2,SK-0238-GREY,,M,1,
258,,INV20170400652,2017-04-29 16:39:22,,,,3,T-0237-GREY,,S,1,
259,,INV20170400653,2017-04-29 16:40:13,,,,1,SK-0206-BLACK,,M,1,
260,,INV20170400654,2017-04-29 17:05:34,,,,1,SH-0229-WHITE,,M,1,
260,,INV20170400654,2017-04-29 17:05:34,,,,2,SK-0228-์NUDE PINK,,M,1,
260,,INV20170400654,2017-04-29 17:05:34,,,,3,T-0228-์NUDE PINK,,S,1,
261,,INV20170400655,2017-04-29 17:26:49,,,,1,T-0124-WHITE,,---,1,
262,,INV20170400657,2017-04-29 17:52:15,,,,1,P-0210-BLACK,,M,1,
262,,INV20170400657,2017-04-29 17:52:15,,,,2,SH-0229-NAVY,,M,1,
263,,INV20170400658,2017-04-29 18:05:27,,,,1,SK-0206-NAVY,,M,1,
264,,INV20170400660,2017-04-29 18:14:38,,,,1,T-0221-NAVY,,---,1,
265,,INV20170400666,2017-04-29 19:04:56,,,,1,SK-0207-BLACK,,M,1,
266,,INV20170400667,2017-04-29 19:16:31,,,,1,SK-0206-BLACK,,M,2,
267,,INV20170400670,2017-04-29 19:57:06,,,,1,D-0216-BLACK,,M,1,
267,,INV20170400670,2017-04-29 19:57:06,,,,2,D-224-BLACK,,M,1,
268,,INV20170400674,2017-04-29 20:59:42,,,,1,D-0223-NAVY,,M,1,
268,,INV20170400674,2017-04-29 20:59:42,,,,2,SK-0238-GREY,,M,1,
269,,INV20170400703,2017-04-30 12:08:14,,,,1,T-0186-NUDE PINK,,---,1,
270,,INV20170400704,2017-04-30 12:44:46,,,,1,T-0110-NUDE CREAM,,---,1,
270,,INV20170400704,2017-04-30 12:44:46,,,,2,T-0110-WHITE,,---,1,
271,,INV20170400706,2017-04-30 12:54:30,,,,1,SK-0238-BLACK,,M,1,
272,,INV20170400711,2017-04-30 14:11:31,,,,1,SH-0229-NAVY,,M,1,
273,,INV20170400712,2017-04-30 14:17:26,,,,1,D-0231-NAVY,,S,1,
273,,INV20170400712,2017-04-30 14:17:26,,,,2,SK-0228-WHITE,,M,1,
273,,INV20170400712,2017-04-30 14:17:26,,,,3,T-0228-WHITE,,M,1,
274,,INV20170400714,2017-04-30 14:55:14,,,,1,D-0150-BLACK,,S,1,
275,,INV20170400716,2017-04-30 15:31:23,,,,1,SK-0218-DARK GREY,,L,1,
276,,INV20170400717,2017-04-30 15:49:58,,,,1,D-0223-GREY,,M,1,
277,,INV20170400718,2017-04-30 16:16:52,,,,1,SK-0206-WHITE,,L,1,
278,,INV20170400720,2017-04-30 16:43:35,,,,1,D-0231-GREY,,S,1,
279,,INV20170400721,2017-04-30 16:48:26,,,,1,D-0223-BLACK,,S,1,
280,,INV20170400722,2017-04-30 17:15:17,,,,1,T-0197-WHITE,,---,1,
280,,INV20170400722,2017-04-30 17:15:17,,,,2,T-0219-OROSE,,---,1,
281,,INV20170400723,2017-04-30 17:26:36,,,,1,A001-BLACK,,40,1,
282,,INV20170400728,2017-04-30 19:27:04,,,,1,SK-0206-BLACK,,S,1,
282,,INV20170400728,2017-04-30 19:27:04,,,,2,T-0124-BLACK,,---,1,
283,,INV20170400729,2017-04-30 19:30:44,,,,1,D-0223-NAVY,,S,1,
284,,INV20170400730,2017-04-30 19:49:49,,,,1,D-0150-BLACK,,S,1,
284,,INV20170400730,2017-04-30 19:49:49,,,,2,D-0204-BLUE GREY,,S,1,
285,,INV20170400732,2017-04-30 20:09:52,,,,1,D-224-BLACK,,S,1,
286,,INV20170400735,2017-04-30 20:14:54,,,,1,D-0183-BLACK,,M,1,
286,,INV20170400735,2017-04-30 20:14:54,,,,2,D-0195-NUDE PINK,,M,1,
